rssd9001,rssd9999,htm_securities,interest_income,total_assets,total_deposits,trading_assets,risk_weighted_assets,total_equity,afs_securities,interest_expense,net_interest_income,tier1_capital,tier1_ratio,equity_capital,noninterest_income_b,report_date,ticker,tier1_ratio_computed,tier1_ratio_final,equity_ratio,nim,trading_ratio,deposit_ratio,afs_ratio,htm_ratio,tier1_yoy,nim_change
1111435.0,2017-03-31,3227152,510609,236805204.0,219179082.0,3287591.0,,21294014,16893247.0,140574,2199059,,,21294014,215511190.0,2017-03-31,STT,,,0.08992206944911565,0.009286362642604762,0.013883102839243346,0.9255669989414591,0.07133815775433719,0.013627876184680468,0.0,-0.024202202173990113
1111435.0,2017-06-30,3441926,1086495,238275985.0,223573803.0,4633782.0,,22069021,12153985.0,265745,4434963,,,22069021,216206964.0,2017-06-30,STT,,,0.09261957725198366,0.01861271499937352,0.019447121370624067,0.9382976761170455,0.05100801492857117,0.014445123372378462,0.0,0.009326352356768758
1111435.0,2017-09-30,3377582,1690393,235999818.0,217946644.0,5425533.0,,22497574,14262275.0,424548,6677053,,,22497574,213502244.0,2017-09-30,STT,,,0.09532877690609066,0.028292619276511475,0.022989564339409786,0.923503441006891,0.060433415249498204,0.014311799172658684,0.0,0.009679904277137955
1111435.0,2017-12-31,2922923,2305835,238496136.0,216067013.0,4616883.0,,22317471,2392118.0,606066,8911984,,,22317471,216178665.0,2017-12-31,STT,,,0.0935758179327484,0.037367414623438594,0.01935831362903087,0.9059560319249784,0.01003000736246729,0.012255640904806945,0.0,0.009074795346927119
1111435.0,2018-03-31,2995388,658859,250286295.0,226995704.0,4725988.0,,22398900,1942491.0,199324,2364033,,,22398900,227887395.0,2018-03-31,STT,,,0.08949311427539411,0.009445315413694545,0.018882328335237054,0.9069442016391669,0.0077610761707907336,0.011967846661360344,0.0,-0.027922099209744047
1111435.0,2018-06-30,2988293,1302723,248397792.0,224344274.0,6899845.0,,22570990,5906134.0,463689,4737300,,,22570990,225826802.0,2018-06-30,STT,,,0.09086630689535276,0.01907142556243012,0.027777400694447396,0.9031653308737946,0.023776918274700284,0.012030271992111749,0.0,0.009626110148735574
1111435.0,2018-09-30,3036499,1976202,234006617.0,221590225.0,5324898.0,,24553328,14656446.0,708024,7016006,,,24553328,209453289.0,2018-09-30,STT,,,0.1049257850687188,0.029982083797228692,0.022755330888784227,0.9469399961454936,0.0626326135042583,0.012976124517025943,0.0,0.010910658234798573
1111435.0,2018-12-31,3335681,2673944,244626063.0,221965028.0,5661226.0,,24790249,2347677.0,993200,9308526,,,24790249,219835814.0,2018-12-31,STT,,,0.1013393613745891,0.03805206152543116,0.0231423664779333,0.9073645926272378,0.009597002752727946,0.013635836505286847,0.0,0.00806997772820247
1111435.0,2019-03-31,3326000,713000,228332000.0,219669000.0,4644000.0,,25038000,4387000.0,316000,2220000,,,25038000,203294000.0,2019-03-31,STT,,,0.1096561147802323,0.009722684512026347,0.02033880489813079,0.9620596324650071,0.01921325088029711,0.014566508417567401,0.0,-0.028329377013404815
1111435.0,2019-06-30,3360000,1386000,241540000.0,221268000.0,4147000.0,,25454000,13716000.0,652000,4425000,,,25454000,216086000.0,2019-06-30,STT,,,0.1053821313240043,0.018319947006706964,0.017168998923573736,0.9160718721536806,0.05678562556926389,0.013910739422041898,0.0,0.008597262494680617
1111435.0,2019-09-30,3042000,2066000,244609000.0,222625000.0,5458000.0,,25210000,6539000.0,971000,6647000,,,25210000,219399000.0,2019-09-30,STT,,,0.10306243842213492,0.02717397969821225,0.022313161003887836,0.9101259561177226,0.026732458740275297,0.012436173648557494,0.0,0.008854032691505285
1111435.0,2019-12-31,3257000,2723000,245610000.0,228276000.0,5269000.0,,24431000,4368000.0,1221000,9042000,,,24431000,221179000.0,2019-12-31,STT,,,0.09947070559016327,0.036814461951874926,0.021452709580228817,0.9294246976914621,0.01778429217051423,0.013260860714140303,0.0,0.009640482253662676
1111435.0,2020-03-31,3478000,663000,362528000.0,250452000.0,10082000.0,,23861000,890000.0,206000,2407000,,,23861000,338667000.0,2020-03-31,STT,,,0.06581836437461382,0.006639487156854092,0.027810265689822578,0.6908487068585047,0.002454982787536411,0.009593741724777121,0.0,-0.030174974795020834
1111435.0,2020-06-30,3266000,1207000,280242000.0,283771000.0,5219000.0,,24873000,2500000.0,338000,4801000,,,24873000,255369000.0,2020-06-30,STT,,,0.08875543280450468,0.017131621955310053,0.01862318995725123,1.012592687748446,0.008920861255629063,0.011654213144353808,0.0,0.010492134798455961
1111435.0,2020-09-30,3080000,1665000,272083000.0,263421000.0,6125000.0,,25559000,4136000.0,399000,7143000,,,25559000,246524000.0,2020-09-30,STT,,,0.09393824678498841,0.02625301838042068,0.022511513030950114,0.9681641263879037,0.015201243738124029,0.011320075124134915,0.0,0.009121396425110628
1111435.0,2020-12-31,2837000,2139000,314706000.0,276012000.0,6203000.0,,26200000,2842000.0,438000,9581000,,,26200000,288506000.0,2020-12-31,STT,,,0.083252305326241,0.030444287684378436,0.019710459921323392,0.8770471487674211,0.009030650829663242,0.009014762985135334,0.0,0.004191269303957756
1111435.0,2021-03-31,3017000,445000,316885000.0,295489000.0,8415000.0,,25005000,3238000.0,26000,2508000,,,25005000,291880000.0,2021-03-31,STT,,,0.07890875238651246,0.007914543130788772,0.026555374978304434,0.9324802373100651,0.010218217965507991,0.009520804077188886,0.0,-0.022529744553589665
1111435.0,2021-06-30,3278000,898000,326528000.0,307611000.0,7996000.0,,25167000,3437000.0,42000,5094000,,,25167000,301361000.0,2021-06-30,STT,,,0.07707455409643277,0.015600499803998432,0.02448794590356723,0.9420662240297922,0.010525896707173658,0.010038955311642494,0.0,0.007685956673209661
1111435.0,2021-09-30,3319000,1368000,323139000.0,290884000.0,7739000.0,,27314000,3572000.0,58000,7620000,,,27314000,295825000.0,2021-09-30,STT,,,0.08452709205635965,0.023581183329774495,0.02394944590408462,0.9001822745010661,0.011054066516266994,0.010271121715422774,0.0,0.007980683525776062
1111435.0,2021-12-31,3032000,1839000,314624000.0,302900000.0,4366000.0,,27363000,9604000.0,71000,10170000,,,27363000,287261000.0,2021-12-31,STT,,,0.0869704790480065,0.03232429820992677,0.013876881611065907,0.9627364727420668,0.03052532546786005,0.009636899918633035,0.0,0.008743114880152277
1111435.0,2022-03-31,3060000,496000,322350000.0,295930000.0,6953000.0,,26225000,10698000.0,26000,2598000,,,26225000,296125000.0,2022-03-31,STT,,,0.08135566930355204,0.008059562587249883,0.02156972235148131,0.9180393981696914,0.03318752908329455,0.009492787342950209,0.0,-0.02426473562267689
1111435.0,2022-06-30,2323000,1079000,300223000.0,292852000.0,9552000.0,,25767000,4783000.0,147000,4998000,,,25767000,274456000.0,2022-06-30,STT,,,0.0858262025227914,0.01664762526521952,0.031816349846614016,0.975448250134067,0.015931490925079023,0.0077375817309133545,0.0,0.008588062677969636
1111435.0,2022-09-30,2233000,1755000,303568000.0,276399000.0,11012000.0,,25648000,1856000.0,572000,7297000,,,25648000,277920000.0,2022-09-30,STT,,,0.08448848363463869,0.024037447952353345,0.036275233226163495,0.9105011068360301,0.0061139514046276286,0.007355847783692616,0.0,0.007389822687133826
1111435.0,2022-12-31,2318000,2568000,301450000.0,285669000.0,7784000.0,,25191000,8683000.0,1523000,9685000,,,25191000,276259000.0,2022-12-31,STT,,,0.08356609719688174,0.03212804776911594,0.025821861005141816,0.9476496931497761,0.028804113451650355,0.007689500746392437,0.0,0.008090599816762592
1111435.0,2023-03-31,2166000,763000,290816000.0,278567000.0,4770000.0,,24750000,6345000.0,1265000,2348000,,,24750000,266066000.0,2023-03-31,STT,,,0.08510535871478873,0.008073833626760563,0.016402123679577465,0.9578805842869719,0.02181791923415493,0.007448008362676057,0.0,-0.024054214142355375
1111435.0,2023-03-31,2166000,763000,290816000.0,278567000.0,4770000.0,,24750000,6345000.0,1265000,2348000,,,24750000,266066000.0,2023-03-31,STT,,,0.08510535871478873,0.008073833626760563,0.016402123679577465,0.9578805842869719,0.02181791923415493,0.007448008362676057,0.0,0.0
1111435.0,2023-03-31,2166000,763000,290816000.0,278567000.0,4770000.0,,24750000,6345000.0,1265000,2348000,,,24750000,266066000.0,2023-03-31,STT,,,0.08510535871478873,0.008073833626760563,0.016402123679577465,0.9578805842869719,0.02181791923415493,0.007448008362676057,0.0,0.0
1111435.0,2023-03-31,2166000,763000,290816000.0,278567000.0,4770000.0,,24750000,6345000.0,1265000,2348000,,,24750000,266066000.0,2023-03-31,STT,,,0.08510535871478873,0.008073833626760563,0.016402123679577465,0.9578805842869719,0.02181791923415493,0.007448008362676057,0.0,0.0
1111435.0,2023-06-30,2198000,1476000,294561000.0,276050000.0,6460000.0,,24204000,12922000.0,2786000,4759000,,,24204000,270357000.0,2023-06-30,STT,,,0.0821697373379368,0.016156246074667046,0.02193094129908576,0.9371573290422018,0.04386867236327959,0.007461951853775618,0.0,0.008082412447906483
1111435.0,2023-06-30,2198000,1476000,294561000.0,276050000.0,6460000.0,,24204000,12922000.0,2786000,4759000,,,24204000,270357000.0,2023-06-30,STT,,,0.0821697373379368,0.016156246074667046,0.02193094129908576,0.9371573290422018,0.04386867236327959,0.007461951853775618,0.0,0.0
1111435.0,2023-06-30,2198000,1476000,294561000.0,276050000.0,6460000.0,,24204000,12922000.0,2786000,4759000,,,24204000,270357000.0,2023-06-30,STT,,,0.0821697373379368,0.016156246074667046,0.02193094129908576,0.9371573290422018,0.04386867236327959,0.007461951853775618,0.0,0.0
1111435.0,2023-06-30,2198000,1476000,294561000.0,276050000.0,6460000.0,,24204000,12922000.0,2786000,4759000,,,24204000,270357000.0,2023-06-30,STT,,,0.0821697373379368,0.016156246074667046,0.02193094129908576,0.9371573290422018,0.04386867236327959,0.007461951853775618,0.0,0.0
1111435.0,2023-09-30,2218000,2127000,284415000.0,268742000.0,7563000.0,,23621000,15773000.0,4466000,7108000,,,23621000,260794000.0,2023-09-30,STT,,,0.08305117521930981,0.02499164952622049,0.02659142450292706,0.9448939050331382,0.05545769386284127,0.0077984635128245695,0.0,0.008835403451553443
1111435.0,2023-12-31,2294000,2818000,297258000.0,279309000.0,5431000.0,,23799000,12736000.0,6368000,9472000,,,23799000,273459000.0,2023-12-31,STT,,,0.08006176452778395,0.03186457555389594,0.018270324095566812,0.9396181095210221,0.042844936048819546,0.007717201891959173,0.0,0.006872926027675454
1111435.0,2024-03-31,2386000,668000,338003000.0,298972000.0,5160000.0,,24433000,29836000.0,2222000,2478000,,,24433000,313570000.0,2024-03-31,STT,,,0.07228634065378117,0.007331295876072106,0.015266136691094457,0.8845246935678086,0.08827140587509578,0.007059108942820034,0.0,-0.024533279677823837
1111435.0,2024-06-30,2258000,1342000,325603000.0,306642000.0,6115000.0,,24762000,34650000.0,4548000,4995000,,,24762000,300841000.0,2024-06-30,STT,,,0.07604966784704072,0.015340767744768936,0.018780539491343753,0.9417665070653526,0.1064179384096584,0.006934825539076728,0.0,0.00800947186869683
1111435.0,2024-09-30,2606000,1985000,338481000.0,314608000.0,4630000.0,,25828000,46539000.0,6989000,7720000,,,25828000,312653000.0,2024-09-30,STT,,,0.07630561242728544,0.022807779461771857,0.013678758925907215,0.9294701918276063,0.13749368502220213,0.007699102756136977,0.0,0.007467011717002921
1111435.0,2024-12-31,2673000,2655000,353240000.0,327365000.0,11123000.0,,25326000,47247000.0,9328000,10471000,,,25326000,327914000.0,2024-12-31,STT,,,0.07169629713509229,0.029642735817008267,0.03148850639791643,0.9267495187407995,0.13375325557694484,0.007567093194428717,0.0,0.006834956355236409
1111435.0,2025-03-31,2722000,632000,372693000.0,337346000.0,7487000.0,,26692000,51038000.0,2292000,2670000,,,26692000,346001000.0,2025-03-31,STT,,,0.07161926840589976,0.0071640733794302545,0.020088920371458548,0.9051578645158348,0.13694381166268216,0.007303598404048373,0.0,-0.022478662437578012
1111435.0,2025-06-30,2811000,1321000,376717000.0,353848000.0,9752000.0,,27307000,64148000.0,4659000,5431000,,,27307000,349410000.0,2025-06-30,STT,,,0.07248677389127647,0.01441665759708216,0.025886806276329447,0.9392939527549858,0.17028167032546979,0.007461834745976423,0.0,0.007252584217651905
1111435.0,2025-09-30,2734000,2005000,371070000.0,340383000.0,3888000.0,,27642000,80404000.0,6892000,8301000,,,27642000,343428000.0,2025-09-30,STT,,,0.07449268332120625,0.022370442234618804,0.010477807421780257,0.9173013178106557,0.21668148866790632,0.007367882070768318,0.0,0.007953784637536645
1111435.0,2025-12-31,1860000,2767000,366047000.0,342275000.0,4417000.0,,27841000,97058000.0,8878000,11208000,,,27841000,338206000.0,2025-12-31,STT,,,0.07605853893079303,0.030619018869161612,0.012066756454772202,0.9350575199359645,0.26515174280898357,0.005081314694561081,0.0,0.008248576634542808
1111435.0,2026-03-31,1602000,806000,392165000.0,351592000.0,8523000.0,,27742000,75400000.0,1845000,3001000,,,27742000,364423000.0,2026-03-31,STT,,,0.07074063213188327,0.007652391212882333,0.02173319903612,0.896540996774317,0.19226601048028252,0.004085015235933854,0.0,-0.022966627656279277
1131787.0,2000-03-31,22344655,782593,96040910.0,93064154.0,515719.0,88973419.0,,0.0,828236,429990,9754794,,7108712,88932198.0,2000-03-31,TFC,0.10963717152422793,0.10963717152422793,,0.004477154579230871,0.005369784605331207,0.9690053332480919,0.0,0.23265767681709804,,
1131787.0,2000-06-30,23551261,1551623,99750810.0,95481257.0,668709.0,95595141.0,,0.0,1731255,872429,10342699,,7578954,92171856.0,2000-06-30,TFC,0.10819272707595044,0.10819272707595044,,0.008746084367635711,0.006703795187227051,0.9571978112257935,0.0,0.23610094995719835,,0.00426892978840484
1131787.0,2000-09-30,23238886,2323073,100546052.0,97027067.0,745087.0,95183849.0,,0.0,2724021,1320248,10216072,,7697803,92848249.0,2000-09-30,TFC,0.1073298895488036,0.1073298895488036,,0.013130779118010522,0.007410405333468489,0.9650012613125775,0.0,0.2311267875540255,,0.004384694750374811
1131787.0,2000-12-31,23559815,3108438,103496380.0,98565031.0,941854.0,96656739.0,,0.0,3736981,1767009,10488857,,8239208,95257172.0,2000-12-31,TFC,0.10851656189228565,0.10851656189228565,,0.01707314787241834,0.009100356940020512,0.952352449428666,0.0,0.22763902466926864,,0.003942368754407817
1131787.0,2001-03-31,24157303,804857,103726385.0,100357481.0,1441437.0,98690357.0,,0.0,939017,468854,10507086,10.65,7830400,94845985.0,2001-03-31,TFC,0.10646517369473088,10.65,,0.004520103539711714,0.013896531726233398,0.9675212435100288,0.0,0.2328944848506964,0.07712023442012206,-0.012553044332706625
1131787.0,2001-06-30,23366071,1628760,100822534.0,100632546.0,932246.0,97005913.0,,0.0,1749772,962886,10651966,10.98,7873155,91799379.0,2001-06-30,TFC,0.10980738875165269,10.98,,0.009550305490238917,0.009246405173668815,0.9981156196689125,0.0,0.23175445084528426,0.0299019627275241,0.005030201950527204
1131787.0,2001-09-30,23540273,2432589,103262035.0,98643559.0,1550883.0,98759598.0,,0.0,2455887,1477127,11311905,11.45,8199899,93912136.0,2001-09-30,TFC,0.1145398040198584,11.45,,0.014304647395337503,0.015018907965546098,0.9552742108946429,0.0,0.22796638667831792,0.1072655909237914,0.004754341905098585
1131787.0,2001-12-31,22457482,3252600,104740644.0,101111895.0,1343602.0,99701208.0,,0.0,3026974,2002743,12144154,12.18,8359568,94631076.0,2001-12-31,TFC,0.12180548504487529,12.18,,0.01912097275246847,0.012827895157872048,0.9653549103631633,0.0,0.21441038685994712,0.15781481242427087,0.004816325357130967
1131787.0,2002-03-31,22432003,798106,106244822.0,102205384.0,1721314.0,99165225.0,,0.0,499483,551832,11950810,12.05,8577289,95566950.0,2002-03-31,TFC,0.12051412175992138,12.05,,0.005193966064529714,0.016201391913480735,0.9619799071243208,0.0,0.21113502359672642,0.13740479520201898,-0.013927006687938755
1131787.0,2002-06-30,21990473,1611494,107988132.0,103614115.0,1640842.0,101123053.0,,0.0,978047,1121918,12261197,12.13,8996278,96890854.0,2002-06-30,TFC,0.12125026525850639,12.13,,0.010389271295108615,0.015194651204819434,0.9594953915861791,0.0,0.20363786827982172,0.15107361401641728,0.0051953052305789005
1131787.0,2002-09-30,21877192,2416608,112422026.0,104941756.0,1889206.0,105440984.0,,0.0,1443650,1656975,12125694,11.5,8848394,101472632.0,2002-09-30,TFC,0.11499981828697653,11.5,,0.014738882218685509,0.016804589520562456,0.9334625938870733,0.0,0.1945988057535985,0.07194093302586957,0.004349610923576894
1131787.0,2002-12-31,21454202,3243709,117322523.0,112274603.0,1717774.0,108501089.0,,43663322.0,1891488,2187128,12609800,11.62,8769496,106451584.0,2002-12-31,TFC,0.11621818837228445,11.62,,0.018642013008874688,0.014641468288233112,0.9569739904076219,0.37216487408815785,0.18286516051142201,0.03834322259088618,0.003903130790189179
1131787.0,2003-03-31,21041078,822470,120062147.0,115964556.0,1861777.0,110903283.0,,43858237.0,395651,505620,12617498,11.38,8698289,109219245.0,2003-03-31,TFC,0.11377028396896059,11.38,,0.004211318992987856,0.015506777502487941,0.9658710834148252,0.3652961245145816,0.1752515553465823,0.05578600948387602,-0.014430694015886831
1131787.0,2003-06-30,20155074,1621983,120857299.0,117154683.0,2122225.0,113194798.0,,47216101.0,770178,1071174,12885470,11.38,9178703,109522002.0,2003-06-30,TFC,0.11383447143922638,11.38,,0.008863130393142411,0.017559758637333108,0.9693637369804202,0.39067645388964056,0.1667675363157007,0.05091452327207535,0.004651811400154555
1131787.0,2003-09-30,21906287,2454783,126654376.0,124299911.0,2026798.0,113686470.0,,47279556.0,1115123,1618234,12965361,11.4,9238413,115275752.0,2003-09-30,TFC,0.1140448903022497,11.4,,0.012776771329243295,0.016002589598641266,0.9814103146345294,0.3732958741196593,0.17296115374647617,0.06924692310394764,0.003913640936100884
1131787.0,2003-12-31,21429313,3320303,125393153.0,122392151.0,1853137.0,113711349.0,,49043900.0,1448539,2184669,13365913,11.75,9731166,113525814.0,2003-12-31,TFC,0.11754247150827486,11.75,,0.017422554164500514,0.014778613948721745,0.976067257835043,0.391121036728377,0.1708969946708334,0.059962330885501736,0.004645782835257219
1131787.0,2004-03-31,18970265,851648,125250052.0,121273443.0,2139387.0,111027658.0,,48759899.0,322216,592007,13610171,12.26,10093810,114705010.0,2004-03-31,TFC,0.12258360885176917,12.26,,0.004726600832069914,0.017080927040253845,0.9682506399278781,0.3893004291926362,0.15145913871556715,0.07867431403595226,-0.0126959533324306
1131787.0,2004-06-30,19320741,1724077,128176523.0,124483541.0,1807305.0,113256018.0,,52887411.0,637861,1220959,13441293,11.87,10059759,117665532.0,2004-06-30,TFC,0.11868060732984625,11.87,,0.009525605558827649,0.014100125028356402,0.9711883119188683,0.41261386845389775,0.15073541197556123,0.043135640376330775,0.004799004726757735
