fomc_date,d0,d1,lm_pct,sentiment,SMFG_ar0,SMFG_ar1,SMFG_car01,SMFG_alpha,SMFG_beta,Resona_ar0,Resona_ar1,Resona_car01,Resona_alpha,Resona_beta,Chiba_ar0,Chiba_ar1,Chiba_car01,Chiba_alpha,Chiba_beta,SMTH_ar0,SMTH_ar1,SMTH_car01,SMTH_alpha,SMTH_beta,Gunma_ar0,Gunma_ar1,Gunma_car01,Gunma_alpha,Gunma_beta,Suruga_ar0,Suruga_ar1,Suruga_car01,Suruga_alpha,Suruga_beta,Yamaguchi_ar0,Yamaguchi_ar1,Yamaguchi_car01,Yamaguchi_alpha,Yamaguchi_beta,Hokuhoku_ar0,Hokuhoku_ar1,Hokuhoku_car01,Hokuhoku_alpha,Hokuhoku_beta,Mizuho_ar0,Mizuho_ar1,Mizuho_car01,Mizuho_alpha,Mizuho_beta,MUFG_ar0,MUFG_ar1,MUFG_car01,MUFG_alpha,MUFG_beta,Concordia_ar0,Concordia_ar1,Concordia_car01,Concordia_alpha,Concordia_beta
2014-04-30,2014-05-01,2014-05-02,3.1161,Neutral,0.025442807681280925,0.009143699907267579,0.034586507588548504,-0.0008607968573686697,0.9573485819053116,0.004132315794261793,0.005237879449582535,0.009370195243844328,-5.142419065477166e-05,0.7371804799182315,-0.00045026630788602,-0.009358035387935748,-0.009808301695821768,-0.000994141652508776,0.9664195385248789,0.011645750408196175,0.009969592504668548,0.021615342912864724,-0.0010298206388946783,1.0380880388207132,0.007731278980406509,-0.0043920990632169915,0.0033391799171895173,-0.0008177009292139512,1.0544678087420865,-0.003050064492466975,-0.004726775696980927,-0.007776840189447902,-0.0002737607617600177,0.9392022392357329,0.002630098657004332,-0.008227960200403835,-0.005597861543399503,-0.0004870223561886595,0.9211614382187305,-0.011056105773825889,-0.0077080993968942,-0.01876420517072009,-0.0006762745604102532,0.9270892584272724,0.010709892978372318,0.0014767221694740324,0.01218661514784635,-6.68619820112608e-05,0.7393888951798991,0.010453775031756447,0.023998039131541478,0.03445181416329793,-0.000501109451049418,0.9630641967702055,,,,,
2014-06-17,2014-06-18,2014-06-19,3.75,Dovish,0.0010106019521840155,0.01066950825988576,0.011680110212069775,-0.0013373810975870837,1.0150305061809508,0.02055478101710715,0.01652969046656999,0.03708447148367714,0.0001485016904305881,0.7358395007967177,0.016298579313536378,-0.008570639634754537,0.007727939678781841,-0.0007809904372186005,0.9169599729537918,0.01107733677063108,0.0010648303903532316,0.012142167160984312,-0.001469901552046098,1.0848369124504607,0.022571644116477795,-0.002241238204090619,0.020330405912387176,-0.00084395450074897,1.0198170431276044,0.004400742932903981,-0.0003280669987719871,0.0040726759341319935,0.0004195793248350765,0.8862963769351768,0.004179792247016374,0.003522512733038729,0.007702304980055103,5.518198985038656e-06,0.911415531192612,0.006394273374830936,0.004790070026276202,0.011184343401107138,-0.0004462118271231373,0.8785565613127854,0.0031921891602976994,-0.0019757007690029364,0.001216488391294763,-0.0004030380796353863,0.7360804388000592,0.007423336531076394,0.008176959474722797,0.01560029600579919,-0.0005621339655301642,1.023772717106443,,,,,
2014-06-18,2014-06-19,2014-06-20,2.8531,Neutral,0.010485992197563358,0.0017448048099025868,0.012230797007465944,-0.001193981502081883,1.0175019424884821,0.016466572074077333,0.012540611767420573,0.029007183841497905,0.00019648311747594676,0.7367720367092834,-0.008528981601130711,-0.0012648695165431703,-0.00979385111767388,-0.0007869163911927827,0.9147586435248537,0.0006713015552189602,0.008318485457544865,0.008989787012763826,-0.0011433336755829067,1.0889621447447424,-0.0023427498355610664,-0.006801881798221323,-0.00914463163378239,-0.0007256661880831196,1.0187834900179764,-0.0004167003519142884,0.0012159655789094363,0.0007992652269951479,0.0004819984264743626,0.8879113460009853,0.0033958025623609476,0.0024375216019864457,0.005833324164347393,0.00015213327528743522,0.910189259031536,0.004771621967280697,-0.0035381000961160988,0.001233521871164598,-0.00035997095710461625,0.8743800814818137,-0.0022290161442996836,-0.013466746969011324,-0.015695763113311008,-0.00018699273300738342,0.7383765159310385,0.007976581797929674,0.007509175734541825,0.015485757532471498,-0.0004149971041354318,1.027052698985648,,,,,
2014-07-30,2014-07-31,2014-08-01,2.8289,Neutral,0.02002503178463527,0.004095721066933376,0.024120752851568644,-0.0015584162257016477,1.0816522679051603,-0.0018517303050739227,-0.02582445454441125,-0.027676184849485173,0.0011389524659300772,0.8340279745654183,0.01579694430837122,0.004124558106451197,0.01992150241482242,0.0004670831615049971,0.9454776845841303,0.00631753547398013,-0.009484565588827598,-0.003167030114847468,-0.0013742057630781752,1.1288952092775848,0.001337085865033402,0.0029068078704899986,0.0042438937355234,0.00036699658900003047,1.0471910868780843,0.013987711512581434,0.011671192441454621,0.025658903954036055,0.0005138889081944856,0.9226634465815164,0.0027317795628443308,0.0025974524985126965,0.005329232061357027,0.0007654344491801142,0.9897343624981413,-0.0034500139998443115,0.01010889916047518,0.006658885160630868,0.0002519420205571935,0.9062923833809897,0.00279551565665115,-0.0030466260665769525,-0.00025111040992580264,-0.0005391696823054945,0.7759210905415711,0.011225966577192529,0.011370908281690548,0.02259687485888308,-0.0003076118118509002,1.0680595630341427,,,,,
2014-09-17,2014-09-18,2014-09-19,2.8129,Neutral,0.00547642117387267,-0.00018500862765100795,0.005291412546221662,-0.0008723874569123465,0.9960838467787917,0.007694863390780354,0.0032808686641454237,0.010975732054925778,0.0001518869853674446,0.9051307594339059,-0.007562002550793647,-0.013261033149428884,-0.02082303570022253,0.0005966741828402843,0.9678006802161597,0.015010910525957029,0.011972486245098701,0.02698339677105573,-0.0014860629026518433,1.018167856179309,0.0031486701373615086,-0.0031991501267729164,-5.0479989411407813e-05,0.00045702336875877995,0.9965760548845398,0.02592708762237418,-0.00130022016484721,0.02462686745752697,0.000750977136240777,0.8968168995629764,-0.00027702221397726823,0.0005524989787762686,0.00027547676479900036,0.00029021817109620954,0.8746934908181907,-0.0009396689082378906,-0.00046152363073663147,-0.001401192538974522,0.000144414266748457,0.9124530442451709,-0.002735951291823512,-0.0039917323401445996,-0.0067276836319681114,-0.0005807385692029327,0.6069679034561596,0.007110477867994416,-0.003462220208377241,0.0036482576596171754,-7.404850767472468e-05,1.0502182581282105,,,,,
2014-10-29,2014-10-30,2014-10-31,2.7941,Neutral,-0.0007225102948602491,0.021329838215413455,0.020607327920553205,-0.00058901601021932,1.0542334581324462,0.003955845720834381,-0.014048508589849677,-0.010092662869015296,0.0009052480193840335,0.8800110567934304,0.008147642111930104,0.0065444359068509775,0.014692078018781082,0.0003702172274668073,0.973894781098595,0.013725606869783476,0.005925222380297572,0.019650829250081048,-0.0006609952446124281,1.1852246928982388,0.013758199423753462,0.015322196913408324,0.029080396337161786,0.00033057530380929884,0.956852684547361,0.02815331014016141,0.021163668048249706,0.04931697818841112,0.0006515700959989862,0.9584886128139898,0.010434834098199086,0.005138296326486665,0.015573130424685751,0.00015928036154136567,0.8425628562416667,0.00843288098831945,0.017204388642537434,0.025637269630856885,-0.00014224527830653902,0.9354574362384925,0.013059068322181285,-0.004384373712765108,0.008674694609416177,-0.0006353668626262645,0.6354154622984977,0.007354435127354906,-0.013196766698065451,-0.005842331570710546,0.0003555864427554043,1.0909892019785936,,,,,
2014-12-17,2014-12-18,2014-12-19,3.2401,Neutral,-0.013919770460888745,0.019450367672590004,0.005530597211701259,-0.00035633247824644787,0.9393555660116448,-0.005700654204320473,-0.0012421529257489426,-0.006942807130069416,-0.00012540740516234542,0.8960557720243446,-0.005937677907758371,0.011349338098462985,0.005411660190704614,-3.783938190363973e-05,1.0014598850021565,-0.008475026026229866,0.007085484413008672,-0.0013895416132211937,-0.00028398074646763594,0.9790372875960548,-0.0012232525763247216,0.00935161737308414,0.008128364796759418,0.0006315207417901665,1.0765339706736408,0.0057299031731107425,0.03364798310903653,0.03937788628214727,0.0007209515027439069,1.0335177156284774,-0.007547008607388415,0.006574161270070773,-0.0009728473373176415,0.00028607064932692445,0.9702142057996607,0.0018085476752215564,0.00044376726055495724,0.0022523149357765136,-2.8277776144541283e-05,1.032949789670593,-0.016050873073532923,0.005718047487851251,-0.010332825585681672,-0.0005035122976896559,0.6481722482960908,-0.010434962990555772,0.022201348377723577,0.011766385387167805,0.0006959608448829113,0.8150826683162673,,,,,
2015-01-28,2015-01-29,2015-01-30,3.0769,Neutral,-0.00855932032453607,-0.005544996135045149,-0.014104316459581219,-0.0009522776532896226,0.9358750134377111,-0.01810987611535684,0.004958133216577399,-0.01315174289877944,-0.001501013800861928,0.9194334329289549,-0.003464812992553969,0.020939249226364694,0.017474436233810724,-0.0006260362150061323,1.036879718249085,0.003257224534420764,0.010209084045916698,0.013466308580337462,-0.0015773888367808893,0.9723335102445156,0.008372674737059764,-0.015367408929783347,-0.006994734192723583,0.0012443900520786577,1.0222546736362303,0.019117628951341975,-0.006354882946904965,0.01276274600443701,-0.00015487677119623163,1.1026811569276178,0.01116858068478879,-0.00571595650151504,0.005452624183273751,0.00045862740191185744,0.9395039993810596,-0.00037620435539176267,0.004467851545238379,0.004091647189846616,-0.00038042431256377,1.0788081526244035,-0.00693408346153791,-0.010955221392121114,-0.017889304853659024,-0.0006179546046853441,0.614774299337323,-0.005274619087117656,-0.0005783475768718531,-0.0058529666639895095,-0.00029947041692189927,0.840901708466864,,,,,
2015-03-18,2015-03-19,2015-03-20,3.2357,Neutral,-0.008597397366836533,0.004631233357798229,-0.003966164009038304,-9.230716892167651e-05,0.9443911238735055,-0.003671082224111441,0.0002579293398605022,-0.003413152884250939,-0.0004478000518218735,0.8895101358842624,-0.012971533591044436,-0.0034413914877084954,-0.01641292507875293,0.00016297891141135975,1.0212957740259552,-0.011697699208483646,-0.00033129391544539557,-0.012028993123929042,-0.0005318769886128207,0.8783463129987337,-0.02312128289638079,-0.004453392610460283,-0.027574675506841072,0.0015644519634127373,0.9420497414105097,-0.0204456044300697,-0.006628416317921791,-0.027074020747991492,0.00021792860906031994,1.0410250599723339,-0.009936863547046917,-0.012326606989067217,-0.022263470536114133,0.0013167038068955625,0.9236708470237858,-0.020728049046364858,-0.012389251185380791,-0.03311730023174565,0.0006649841402246492,1.1015014565713215,-0.006054348185088382,0.009729486847953883,0.003675138662865501,0.00019073740723514655,0.6282069833745246,-0.024708789917600053,0.0015576838731577516,-0.0231511060444423,0.0010073787807615535,0.8857294125671971,,,,,
2015-04-29,2015-04-30,2015-05-01,2.9186,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-17,2015-06-18,2015-06-19,2.6235,Neutral,0.00652703482672666,-0.006922996371334254,-0.0003959615446075936,0.0006653653454063866,0.9739369070660351,-0.006133434398547849,-0.002522429639313219,-0.008655864037861068,-0.00021572920087073054,0.8678695438513497,-0.0008133980355946573,0.007872480622776483,0.007059082587181825,0.0003656815840930663,1.0162894368947737,-0.0013528157684651893,0.007237933587659751,0.005885117819194562,0.0004446543036378373,0.8290005079685266,0.02060122661402563,0.022647516693883755,0.043248743307909385,0.0009259428254270889,0.7823615566855924,4.127708569551941e-05,0.0032266041654180812,0.0032678812511136007,-0.00012473686496360567,1.158934108319759,0.002447263093549234,0.00609894228116958,0.008546205374718814,0.0012694218101793693,0.7997418001942617,0.015932730507860836,0.015051536039821144,0.03098426654768198,-4.375411840853454e-05,1.0890385215831013,-0.01684447166558179,-0.005886253552757837,-0.022730725218339628,0.0016361452035896019,0.6795327966956878,-0.003048684213342333,-0.00500103200783672,-0.008049716221179053,0.0007590870922674912,1.1638452288360603,,,,,
2015-07-29,2015-07-30,2015-07-31,2.648,Neutral,0.007459782261895937,0.007564183493760549,0.015023965755656486,0.0007194078159059516,0.9951913053581555,-0.002899689388297877,-0.0022514034959330576,-0.0051510928842309345,1.8266494229230445e-05,0.9756321368404293,0.010623363063411639,-0.004520452495561025,0.006102910567850614,0.00015593663894025565,1.103045673531104,0.010555202359536916,0.006921065014558867,0.017476267374095782,0.0005665750810318237,0.942078181361803,0.0010550549295490382,-0.001945386681544023,-0.0008903317519949848,0.00034138977551690665,0.8844790114611711,-0.002714425148863258,-0.005627563286669147,-0.008341988435532405,0.00024659108064858676,1.0302973932419024,-0.008490198102044986,0.003596166988990403,-0.004894031113054583,0.0008770916584071669,0.9278948476190818,0.0017238667962954195,0.00035034743038850954,0.002074214226683929,-0.00047409340408445603,1.1668578686974582,0.009873970662153406,-0.004352090676755297,0.005521879985398109,0.0010558983613201984,0.9612181917408734,0.0025179230176380265,0.0032234693403480202,0.005741392357986047,0.0006897239971578159,1.216612767944744,,,,,
2015-09-17,2015-09-18,2015-09-24,2.7565,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-28,2015-10-29,2015-10-30,2.7735,Neutral,-0.008391229841241509,-0.0047008559567218305,-0.01309208579796334,0.00080900923760277,1.057578009377234,-0.0010647560499031164,-0.0036177984982083203,-0.004682554548111437,0.0011206611776854204,0.9627577803280586,0.0002602573860598519,0.004109934009755369,0.004370191395815222,0.00019492068993588513,1.0583805512848128,-0.0021653570414197033,-0.002955587111712033,-0.005120944153131736,0.00019002465140875008,1.0179947781693823,0.005528767427184959,0.002829743594008927,0.008358511021193886,-0.00040100317469844243,0.8744308681260317,0.016356188542301347,-0.0025984592155315457,0.013757729326769802,-6.0742255581139486e-05,0.9337103813130522,0.0006062567748799032,0.0034261425218396306,0.004032399296719533,0.0005952703766908627,0.8732200613744443,-0.0018193054639918094,-0.0002897163283052317,-0.0021090217922970413,0.0001245131482838171,0.9799729017542869,-0.006343675391377381,0.002707184054877484,-0.003636491336499897,0.0011997588495660952,1.1091690675653685,-0.005471619854458692,0.0032854830551914058,-0.002186136799267286,0.00048540772825945175,1.1114021371599683,,,,,
2015-12-16,2015-12-17,2015-12-18,2.7439,Neutral,-0.007092174724697496,-0.0037201515811968663,-0.010812326305894362,-0.0005259930644628824,1.0897803468801852,-0.0027321839191481994,-0.0019916809005963675,-0.004723864819744567,-0.0005474318720813876,0.9733156161292347,0.0016010491087347749,0.0037675962505424113,0.005368645359277186,-0.00032967945629976564,1.0609210670356182,-0.0035747524772178595,-0.0001750370431965395,-0.003749789520414399,-0.0005189764697129563,1.0599138154940428,-0.007374317477712814,-0.00215662060754164,-0.009530938085254454,-0.0009404899276044149,0.8770965977351981,0.002195037972149358,-0.0014875354969212662,0.0007075024752280917,0.00012226903790343486,0.9112395810731871,0.006525805100992307,0.008917138879762938,0.015442943980755245,-0.0005330926856004726,0.8896105012357118,0.005514957803582771,-0.00904891978372032,-0.0035339619801375496,-0.0005805231525409542,0.9813121088780952,-0.01065080155389548,-0.0052823027355728275,-0.015933104289468307,0.0006561675404787148,1.107847101451953,-0.009696519239916757,-0.0016548869097618712,-0.011351406149678629,-0.00045648149089299125,1.1255813159791959,,,,,
2016-01-27,2016-01-28,2016-01-29,2.9366,Neutral,-0.005357655188083546,-0.04653619022965591,-0.051893845417739455,-0.000654693693620523,1.068806373394643,0.01116387441965877,-0.07467629071470548,-0.06351241629504671,-0.0002710493719047118,0.9396837386843356,0.00022448369915513584,-0.04403431801828918,-0.043809834319134044,0.0004894394162148299,1.030633435552705,-0.005810844388750716,-0.05048798720311162,-0.05629883159186234,-0.00044005676381818484,1.0467432420842373,0.0031253624950942777,-0.0237446719636571,-0.020619309468562823,-0.0012710806780120438,0.8939987028181682,0.01691244393947668,-0.046150475155640205,-0.029238031216163526,0.000621345471048769,0.9129983482855069,-0.004491715291874947,-0.020061587402742585,-0.024553302694617533,2.2178737213532764e-05,0.882898096937415,-0.0016257267468055472,-0.021675979633338643,-0.023301706380144192,-0.0005551718555888996,0.9569171768770778,0.00034045331775515476,-0.04688358079992097,-0.04654312748216582,0.00018742344778180134,1.071185205031308,-0.002715782922507919,-0.05842191627906706,-0.061137699201574976,-0.0004664906194760505,1.1013657475840253,,,,,
2016-03-16,2016-03-17,2016-03-18,2.6194,Neutral,0.0076239199459013475,0.009491077072281872,0.01711499701818322,-0.002435381458342297,1.0748445927742187,-0.0013066740579402453,0.012069420000086567,0.010762745942146322,-0.002196368793637213,0.9271242114835441,0.013882251687895697,0.002522136226400573,0.01640438791429627,-0.0027989599602328873,0.9678635404013479,0.006542236525933177,-0.0005346774294423783,0.006007559096490799,-0.0022612876238625517,1.0038039879115859,0.007086885677028501,0.006136629541832295,0.013223515218860796,-0.003118631942461654,0.8794453053973598,-0.002564241716755833,0.0017046055822753457,-0.0008596361344804875,-0.0006666972572140034,0.8159999540732592,0.0031820616028938008,0.02166528785347229,0.024847349456366092,-0.002393802196150531,0.7773842799333598,-0.012686392437935103,0.02051769040784131,0.007831297969906208,-0.003001915137347573,0.9199232727163953,0.017315462503965755,0.0033269349794566236,0.02064239748342238,-0.0016327685179565168,1.0177194427516387,0.013214566584572362,0.005771688723618225,0.018986255308190585,-0.0027092957270944554,1.1125810130453704,,,,,
2016-04-27,2016-04-28,2016-05-02,2.7356,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15,2016-06-16,2016-06-17,3.0769,Neutral,0.02232610331400761,-0.0012080157294965428,0.02111808758451107,-0.001050084626770047,1.1812338663824478,0.03583358443987431,0.020126927770369077,0.05596051221024339,-0.0016508173617448012,1.034182659043034,0.01106626968704151,0.010583319681431641,0.02164958936847315,-0.001903467890418239,1.078211224969063,0.023552983916526354,-0.013616275201019469,0.009936708715506885,-0.0002673002508897343,1.1863567261213033,0.010635922798346548,0.017640973828096602,0.02827689662644315,-0.003055162811647908,1.0873247477560173,-0.004640218524671107,-0.0024117454565823915,-0.007051963981253498,0.0013247490237689678,0.97158575902164,0.005753133332081037,0.005072692629567855,0.010825825961648891,-0.0016417403781542191,0.8241940475346538,0.0029123546393305597,0.02764961333548604,0.0305619679748166,-0.003920654044018849,1.088092364905167,0.02425096178571217,0.006144966235365838,0.03039592802107801,-0.001781359537099083,1.0912917652265777,0.026946510761191055,-0.005254457946019683,0.02169205281517137,-0.001785830711374695,1.2516235465896806,0.0015970869377732524,0.005262125168348375,0.006859212106121627,-0.0028043625832200477,1.0976070360098658
2016-07-27,2016-07-28,2016-07-29,2.7735,Neutral,-0.007973342499486209,0.07266685528281772,0.0646935127833315,-0.0016153043420307535,1.1538545546234786,-0.0061045115119358236,0.06466996569716509,0.058565454185229265,-0.0016334514621977173,0.9715018973057196,-0.010310528301354429,0.06995416806707773,0.0596436397657233,-0.0026421033152906775,1.0913208726375094,-0.004366924961324986,0.013702967715640377,0.00933604275431539,-0.0006830971435683307,1.1888220883753347,-0.007053778209404435,0.07428393002194858,0.06723015181254414,-0.00315925134213435,1.1043333280220429,-0.002621761891406109,0.06726398451722326,0.06464222262581715,0.0008708759723982628,0.956903237598867,-0.0031685653187667334,0.05441306715319996,0.05124450183443323,-0.0019730079068786314,0.8119373383376193,0.0003187836540004922,0.06099510654235063,0.061313890196351126,-0.0033296051450362896,1.1291714461686582,0.005634116082231284,0.05323908272391885,0.058873198806150134,-0.00191109830209479,0.997849643645073,-0.009994899691241054,0.07237608982466498,0.06238119013342393,-0.0019559222599127434,1.2045278350728548,-0.0057923615492858,0.07289524132664772,0.06710287977736193,-0.003467220482588938,1.0903516940431908
2016-09-21,2016-09-23,2016-09-26,2.7273,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-02,2016-11-04,2016-11-07,2.7314,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-14,2016-12-15,2016-12-16,2.7864,Neutral,-0.0045615373392508445,-0.001613799023151898,-0.006175336362402742,0.001568081513428301,1.2324797367044038,0.005072826956105569,0.023099626827036715,0.028172453783142284,0.0020617566497043455,1.0233201658483424,0.0010212079436928301,0.002854089024035337,0.003875296967728167,0.0015838871792864498,1.3461282110135948,0.0014054290440835091,0.02116747173896785,0.02257290078305136,0.0011362561698528937,1.4332309861086692,0.01587647659900275,-0.006606633211443868,0.009269843387558882,0.0028025950267003175,1.2604525191663947,-0.002898054249557481,0.008739843810154708,0.005841789560597227,0.001229843208955067,0.8889311195727126,0.007896251505109642,0.008204063337222135,0.016100314842331778,0.000505723842255777,0.9005428592078939,0.02485083835892847,-0.0013826883769192007,0.02346814998200927,0.002601590108569867,1.4016557685920004,-0.005223956254397525,0.013923589523072627,0.008699633268675101,0.001471222432254598,0.9795982427089008,0.004528916631280939,0.0063766724944866755,0.010905589125767615,0.0020695749858518435,1.3475732028591019,-0.0016812299311587883,0.02245048553572221,0.02076925560456342,0.0006423614972784103,1.323274081341777
2017-02-01,2017-02-02,2017-02-03,3.0207,Neutral,-0.0005873733298151738,0.011624743432769393,0.01103737010295422,0.0026023046492451686,1.3359245378424602,-0.006311194059473358,0.014075867084127947,0.007764673024654589,0.002999915800838582,1.1918280549232985,-0.0030412304919686904,0.03450322956332582,0.03146199907135713,0.002200797005663571,1.474180550500649,-0.015143932482217279,0.00935052633848224,-0.005793406143735039,0.0012620325406211737,1.695464339127127,-0.004963512108292609,0.017150001535305045,0.012186489427012436,0.0037318375199556345,1.3399745974329402,-0.010880111819824286,0.022373123344058755,0.01149301152423447,0.0007527975280313558,0.9149602764670048,-0.0032828613435980526,0.019492828859620198,0.016209967516022147,0.001364632130020108,1.020753525315659,0.006460497157168184,0.03034862362795623,0.03680912078512441,0.0033640901791387287,1.5176519473704022,-0.0012442200330116133,0.006853408624786044,0.005609188591774431,0.0021526179047471083,1.1353993199240897,0.007793534643602839,0.008228421626440403,0.01602195627004324,0.002980337824789636,1.5260983454117396,-0.016411362291424685,0.030922664717589372,0.014511302426164687,0.002422018546683461,1.4406760233966642
2017-03-15,2017-03-16,2017-03-17,2.6856,Neutral,-0.011214614232474614,-0.0010019695055366847,-0.012216583738011298,0.0012232482617041383,1.2540598121923021,-0.01088020069240476,-0.01354333711703055,-0.02442353780943531,0.002040720645799768,1.1533349641988293,-0.015174309889389016,-0.018472507754806886,-0.0336468176441959,0.0015995253021797357,1.4066240924731825,-0.01736609939541018,0.008367792257034126,-0.008998307138376054,9.441775444215258e-05,1.5730246952137201,-0.01436480490529254,0.0017407264457566748,-0.012624078459535866,0.002644724491295406,1.2532548717070535,-0.006665637338320489,0.003465645112874021,-0.003199992225446468,3.989010184137633e-05,0.8858400903883028,-0.010398825719572128,0.005989800742352476,-0.004409024977219652,0.001286645432095092,0.9683852872401724,-0.019903406880428992,0.004671153849080796,-0.015232253031348196,0.002469096028566325,1.4413791521171178,-0.00661273347726931,0.005003450142638481,-0.0016092833346308287,0.0012047697537622293,1.1007815286057323,-0.014589434071770987,-0.004632475849944081,-0.019221909921715068,0.0018846357531795749,1.4561352612413556,-0.0191011736322269,-0.013067537619568845,-0.03216871125179574,0.0009285017637999786,1.5257968238456305
2017-05-03,2017-05-08,2017-05-09,2.7994,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-14,2017-06-15,2017-06-16,2.6316,Neutral,-0.008020222800769309,0.0028884658316130334,-0.0051317569691562755,-0.0007685299845154246,1.1499130003814828,-0.02033783457031595,0.0026176378271030596,-0.01772019674321289,-0.0001659096993211221,1.2013768179886275,-0.007997771292535896,-0.00035604328752175153,-0.008353814580057647,-0.00011106225521774397,1.2080593327700293,-0.013406734520464961,0.0033215713397429236,-0.010085163180722037,-0.0014715201600379838,1.3030018256915235,0.0016055919473773718,0.005962380007953578,0.0075679719553309495,-5.0138855795474044e-05,1.2076447143194833,0.012961417055309312,0.004469953188330595,0.01743137024363991,-0.0005279385109187244,0.975438085331889,-0.002862798655054786,0.0020518568165895446,-0.0008109418384652416,9.300342942325453e-05,0.9726715676531028,-0.005626673612879041,0.004566917057408859,-0.0010597565554701822,-0.0008481471005042961,1.3377595009074872,-0.013654451864212595,0.0011147090729990584,-0.012539742791213537,-0.0005339671918846293,1.0716133976249917,-0.015699492777656497,0.0031879810363533616,-0.012511511741303136,-0.0003180389642535507,1.3808665648163443,-0.00465822466041853,-0.002823534698787768,-0.007481759359206298,-0.0004895219454882444,1.5440507410838584
2017-07-26,2017-07-27,2017-07-28,2.6941,Neutral,-0.007439932695200801,0.0023152448455801607,-0.0051246878496206405,-0.00035525430391450933,1.1251314937652226,-0.0116062310742273,0.008042224388031226,-0.0035640066861960737,-0.0004056874166299069,1.1616739518303292,-0.015100450142351382,0.007047781001548782,-0.0080526691408026,0.0008165912411452972,1.318136382140861,-0.004057020634691297,0.03509784614930603,0.03104082551461473,-0.0007622367796071516,1.2204137209176913,-0.01382381287602582,0.005849666918875396,-0.007974145957150423,-6.350857842178958e-05,1.2261168396304638,0.009078838255042031,0.005777064160597078,0.01485590241563911,0.00027810806459922197,1.0148989091373246,-0.0031948356777687778,0.000922898942310622,-0.0022719367354581558,0.0002603989749361025,0.9630671273503264,-0.00842752311331622,0.005020698130663652,-0.003406824982652568,-0.0006859549886684574,1.2889764609806416,-0.0056654329997796625,6.36278892319226e-05,-0.00560180511054774,-0.0004007608306440293,1.045058507692971,-0.00705157029752771,0.00016628567446258513,-0.006885284623065125,8.688208021896148e-05,1.3916553054758625,-0.0010244792704856777,0.008686388433171726,0.007661909162686048,7.755797161190227e-05,1.6188280173127612
2017-09-20,2017-09-21,2017-09-22,2.9052,Neutral,0.0043574677294032395,0.009344048942917668,0.013701516672320908,-0.0006142640101234709,1.1593742609222213,0.004272021540656678,0.016082272227740425,0.020354293768397105,-0.0011597711645258194,1.0450461081310058,0.0284535546614862,0.0020424032880397474,0.030495957949525948,-0.00037139110157859265,1.1748018820838797,0.004772568932421915,0.016951145396452805,0.02172371432887472,-0.0005969048467607296,1.02737385610373,0.0024172899171957876,0.010773115316942378,0.013190405234138166,-0.000179837019241477,1.243732915177,0.01540331184597314,0.024610200186427476,0.04001351203240062,-0.00070515927484241,0.7966353008525829,0.005802464870272414,0.00886373156842947,0.014666196438701883,-0.000438158713685532,0.8963462715363056,0.013437284630356894,0.013391465309513673,0.02682874993987057,-0.0010842917758720452,1.2344066095375341,0.01061971800118057,0.0065960444134434415,0.01721576241462401,-0.000640535362605584,0.9663811374833958,0.015263055128015516,0.010430578074916545,0.02569363320293206,-0.0008062193275982884,1.4542353385839144,-0.03258124662079987,0.01008525904241752,-0.02249598757838235,-0.0006334826975191278,1.4098569267144518
2017-11-01,2017-11-02,2017-11-06,2.9734,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,2017-12-14,2017-12-15,2.7113,Neutral,-0.014084181907279772,-0.0005864794974499094,-0.014670661404729682,-1.3688868521237018e-06,0.872132862566313,-0.01980274908900588,-0.014526576019535302,-0.034329325108541184,-0.00016244467651560025,0.8171556268084343,-0.0023611806456947074,-0.007551532886573791,-0.009912713532268498,-0.00017323992858721098,1.0145942386810956,0.0022663171036934717,-0.010566990036956127,-0.008300672933262657,0.000192603953839145,0.7989322757635919,-0.004981179897155796,-0.01833268862218613,-0.023313868519341925,-0.0003981584935738617,1.0986923007745342,-0.02102198786226544,-0.005070285422375697,-0.026092273284641136,-0.0010628996828528543,0.7743644557114269,-0.012919217102321964,-0.009304157559470408,-0.02222337466179237,-0.00019579567081700342,0.6972158849544833,-0.00786398414778349,-0.016512088034103155,-0.024376072181886643,-0.0011092846460250836,0.9472636002344988,-0.019603397931129047,-0.004152360142816988,-0.023755758073946035,-0.0004378929083542875,0.7686219467954984,-0.021292151574291412,-0.006640748281312082,-0.027932899855603495,-0.00020036247957554813,1.1038541113008773,-0.011139545321886542,0.0002926285915571744,-0.010846916730329368,8.842381375834264e-05,1.2462892781217474
